Date,AAPL,MSFT,GOOG,AMZN,TSLA,BRKB,UNH,JNJ,V,META,XOM,WMT,LLY,JPM,NVDA,PG,HD,CVX,MA,PFE,BAC,KO,ABBV,PEP,MRK,COST,TMO,DHR,AVGO,DIS,ABT,MCD,TMUS,CSCO,ORCL,VZ,NEE,WFC,BMY,CRM,TXN,UPS,SCHW,MS,ADBE,NKE,CMCSA,COP,PM,QCOM,GSPC
2018-1,41.85749816894531,95.01000213623047,58.49700164794922,72.54450225830078,23.62066650390625,214.3800048828125,236.77999877929688,138.19000244140625,124.2300033569336,186.88999938964844,87.30000305175781,106.5999984741211,81.44999694824219,115.66999816894531,61.45000076293945,86.33999633789062,200.89999389648438,125.3499984741211,169.0,35.14231491088867,32.0,47.59000015258789,112.22000122070312,120.30000305175781,56.536258697509766,194.8699951171875,224.11000061035156,101.27999877929688,248.02999877929688,108.66999816894531,62.15999984741211,171.13999938964844,65.0999984741211,41.540000915527344,51.59000015258789,54.06999969482422,39.60499954223633,65.77999877929688,62.599998474121094,113.91000366210938,109.66999816894531,127.31999969482422,53.34000015258789,56.54999923706055,199.75999450683594,68.22000122070312,42.529998779296875,58.810001373291016,107.2300033569336,68.25,2823.81005859375
2018-2,44.529998779296875,93.7699966430664,55.23649978637695,75.62249755859375,22.87066650390625,207.1999969482422,226.16000366210938,129.8800048828125,122.94000244140625,178.32000732421875,75.73999786376953,90.01000213623047,77.0199966430664,115.5,60.5,78.5199966430664,182.27000427246094,111.91999816894531,175.75999450683594,34.44971466064453,32.099998474121094,43.220001220703125,115.83000183105469,109.7300033569336,51.73664093017578,190.89999389648438,208.5800018310547,97.77999877929688,246.4600067138672,103.16000366210938,60.33000183105469,157.74000549316406,60.61000061035156,44.779998779296875,50.66999816894531,47.7400016784668,38.037498474121094,58.40999984741211,66.19999694824219,116.25,108.3499984741211,104.41000366210938,53.02000045776367,56.02000045776367,209.1300048828125,67.02999877929688,36.209999084472656,54.310001373291016,103.55000305175781,65.0,2713.830078125
2018-3,41.94499969482422,91.2699966430664,51.589500427246094,72.36699676513672,17.742000579833984,199.47999572753906,214.0,128.14999389648438,119.62000274658203,159.7899932861328,74.61000061035156,88.97000122070312,77.37000274658203,109.97000122070312,57.897499084472656,79.27999877929688,178.24000549316406,114.04000091552734,175.16000366210938,33.67172622680664,29.989999771118164,43.43000030517578,94.6500015258789,109.1500015258789,51.975189208984375,188.42999267578125,206.4600067138672,97.91000366210938,235.64999389648438,100.44000244140625,59.91999816894531,156.3800048828125,61.040000915527344,42.88999938964844,45.75,47.81999969482422,40.83250045776367,52.40999984741211,63.25,116.30000305175781,103.88999938964844,104.66000366210938,52.220001220703125,53.959999084472656,216.0800018310547,66.44000244140625,34.16999816894531,59.290000915527344,99.4000015258789,55.40999984741211,2640.8701171875
2018-4,41.314998626708984,93.5199966430664,50.86650085449219,78.30650329589844,19.593332290649414,193.72999572753906,236.39999389648438,126.48999786376953,126.87999725341797,172.0,77.75,88.45999908447266,81.06999969482422,108.77999877929688,56.224998474121094,72.33999633789062,184.8000030517578,125.11000061035156,178.27000427246094,34.734344482421875,29.920000076293945,43.209999084472656,96.55000305175781,100.94000244140625,56.17366409301758,197.16000366210938,210.35000610351562,100.31999969482422,229.4199981689453,100.33000183105469,58.130001068115234,167.44000244140625,60.5099983215332,44.290000915527344,45.66999816894531,49.349998474121094,40.977500915527344,51.959999084472656,52.130001068115234,120.98999786376953,101.43000030517578,113.5,55.68000030517578,51.619998931884766,221.60000610351562,68.38999938964844,31.389999389648438,65.5,82.0,51.0099983215332,2648.050048828125
2018-5,46.717498779296875,98.83999633789062,54.2495002746582,81.48100280761719,18.98200035095215,191.52999877929688,241.50999450683594,119.62000274658203,130.72000122070312,191.77999877929688,81.23999786376953,82.54000091552734,85.04000091552734,107.01000213623047,63.04750061035156,73.16999816894531,186.5500030517578,124.30000305175781,190.1199951171875,34.08918380737305,29.040000915527344,43.0,98.94000244140625,100.25,56.803436279296875,198.24000549316406,208.27000427246094,99.27999877929688,252.07000732421875,99.47000122070312,61.529998779296875,160.00999450683594,55.70000076293945,42.709999084472656,46.720001220703125,47.66999816894531,41.45249938964844,53.9900016784668,52.619998931884766,129.3300018310547,111.91000366210938,116.12000274658203,55.619998931884766,50.13999938964844,249.27999877929688,71.80000305175781,31.18000030517578,67.38999938964844,79.54000091552734,58.119998931884766,2705.27001953125
2018-6,46.27750015258789,98.61000061035156,55.782501220703125,84.98999786376953,22.863332748413086,186.64999389648438,245.33999633789062,121.33999633789062,132.4499969482422,194.32000732421875,82.7300033569336,85.6500015258789,85.33000183105469,104.19999694824219,59.224998474121094,78.05999755859375,195.10000610351562,126.43000030517578,196.52000427246094,34.4212532043457,28.190000534057617,43.86000061035156,92.6500015258789,108.87000274658203,57.91984558105469,208.97999572753906,207.13999938964844,98.68000030517578,242.63999938964844,104.80999755859375,60.9900016784668,156.69000244140625,59.75,43.029998779296875,44.060001373291016,50.310001373291016,41.75749969482422,55.439998626708984,55.34000015258789,136.39999389648438,110.25,106.2300033569336,51.099998474121094,47.400001525878906,243.80999755859375,79.68000030517578,32.810001373291016,69.62000274658203,80.73999786376953,56.119998931884766,2718.3701171875
2018-7,47.5724983215332,106.08000183105469,60.862998962402344,88.87200164794922,19.875999450683594,197.8699951171875,253.22000122070312,132.52000427246094,136.74000549316406,172.5800018310547,81.51000213623047,89.2300033569336,98.80999755859375,114.94999694824219,61.21500015258789,80.87999725341797,197.52000427246094,126.2699966430664,198.0,37.88425064086914,30.8799991607666,46.630001068115234,92.2300033569336,115.0,62.85305404663086,218.7100067138672,234.52999877929688,102.58000183105469,221.77000427246094,113.55999755859375,65.54000091552734,157.5399932861328,60.0,42.290000915527344,47.68000030517578,51.63999938964844,41.8849983215332,57.290000915527344,58.75,137.14999389648438,111.31999969482422,119.88999938964844,51.060001373291016,50.560001373291016,244.67999267578125,76.91000366210938,35.779998779296875,72.16999816894531,86.30000305175781,64.08999633789062,2816.2900390625
2018-8,56.907501220703125,112.33000183105469,60.90950012207031,100.635498046875,20.110666275024414,208.72000122070312,268.4599914550781,134.69000244140625,146.88999938964844,175.72999572753906,80.16999816894531,95.86000061035156,105.6500015258789,114.58000183105469,70.16999816894531,82.94999694824219,200.77000427246094,118.45999908447266,215.55999755859375,39.39278793334961,30.93000030517578,44.56999969482422,95.9800033569336,112.01000213623047,65.44847106933594,233.1300048828125,239.10000610351562,103.54000091552734,219.02999877929688,112.0199966430664,66.83999633789062,162.22999572753906,66.04000091552734,47.77000045776367,48.58000183105469,54.369998931884766,42.525001525878906,58.47999954223633,60.54999923706055,152.67999267578125,112.4000015258789,122.87999725341797,50.790000915527344,48.83000183105469,263.510009765625,82.19999694824219,36.9900016784668,73.43000030517578,77.88999938964844,68.70999908447266,2901.52001953125
2018-9,56.435001373291016,114.37000274658203,59.673500061035156,100.1500015258789,17.65133285522461,214.11000061035156,266.0400085449219,138.1699981689453,150.08999633789062,164.4600067138672,85.0199966430664,93.91000366210938,107.30999755859375,112.83999633789062,70.25499725341797,83.2300033569336,207.14999389648438,122.27999877929688,222.61000061035156,41.8121452331543,29.459999084472656,46.189998626708984,94.58000183105469,111.80000305175781,67.69084167480469,234.8800048828125,244.0800018310547,108.66000366210938,246.72999572753906,116.94000244140625,73.36000061035156,167.2899932861328,70.18000030517578,48.650001525878906,51.560001373291016,53.38999938964844,41.900001525878906,52.560001373291016,62.08000183105469,159.02999877929688,107.29000091552734,116.75,49.150001525878906,46.56999969482422,269.95001220703125,84.72000122070312,35.40999984741211,77.4000015258789,81.54000091552734,72.02999877929688,2913.97998046875
2018-10,54.71500015258789,106.80999755859375,53.8385009765625,79.90049743652344,22.488000869750977,205.27999877929688,261.3500061035156,139.99000549316406,137.85000610351562,151.7899932861328,79.68000030517578,100.27999877929688,108.44000244140625,109.0199966430664,52.70750045776367,88.68000030517578,175.8800048828125,111.6500015258789,197.6699981689453,40.85388946533203,27.5,47.880001068115234,77.8499984741211,112.37999725341797,70.2385482788086,228.6300048828125,233.64999389648438,99.4000015258789,223.49000549316406,114.83000183105469,68.94000244140625,176.89999389648438,68.55000305175781,45.75,48.84000015258789,57.09000015258789,43.125,53.22999954223633,50.540000915527344,137.24000549316406,92.83000183105469,106.54000091552734,46.2400016784668,45.65999984741211,245.75999450683594,75.04000091552734,38.13999938964844,69.9000015258789,88.06999969482422,62.88999938964844,2711.739990234375
