Date,AAPL,MSFT,GOOG,FB,INTC,CSCO,ORCL,NVDA,IBM,ADBE,XOM,CVX,GE,COP,SLB,EOG,OXY,PSX,VLO,EMR
2018-01-24,174.22000122070312,91.81999969482422,1164.239990234375,186.5500030517578,45.5099983215332,42.16999816894531,51.45000076293945,235.8000030517578,165.3699951171875,197.77999877929688,88.52999877929688,131.38999938964844,15.807692527770996,60.4900016784668,78.18000030517578,118.47000122070312,77.55999755859375,104.62999725341797,97.66000366210938,72.62999725341797
2018-01-25,171.11000061035156,92.33000183105469,1170.3699951171875,187.47999572753906,45.29999923706055,41.900001525878906,51.599998474121094,236.35000610351562,165.47000122070312,197.50999450683594,88.37000274658203,130.64999389648438,15.557692527770996,59.47999954223633,77.33000183105469,117.44999694824219,76.73999786376953,104.16999816894531,97.18000030517578,72.68000030517578
2018-01-26,171.50999450683594,94.05999755859375,1175.8399658203125,190.0,50.08000183105469,42.560001373291016,52.75,243.3300018310547,167.33999633789062,201.3000030517578,89.0,131.19000244140625,15.509614944458008,60.38999938964844,77.61000061035156,117.76000213623047,77.18000030517578,106.58999633789062,98.69000244140625,74.05000305175781
2018-01-29,167.9600067138672,93.91999816894531,1175.5799560546875,185.97999572753906,49.97999954223633,42.849998474121094,51.939998626708984,246.85000610351562,166.8000030517578,198.22999572753906,88.01000213623047,128.47999572753906,15.65384578704834,59.65999984741211,76.37999725341797,116.58000183105469,76.23999786376953,104.25,96.38999938964844,72.98999786376953
2018-01-30,166.97000122070312,92.73999786376953,1163.68994140625,187.1199951171875,48.790000915527344,42.25,50.959999084472656,242.72000122070312,163.6199951171875,196.89999389648438,86.77999877929688,125.2300033569336,15.336538314819336,58.459999084472656,74.54000091552734,115.16999816894531,74.76000213623047,102.27999877929688,94.33999633789062,72.47000122070312
2018-01-31,167.42999267578125,95.01000213623047,1169.93994140625,186.88999938964844,48.13999938964844,41.540000915527344,51.59000015258789,245.8000030517578,163.6999969482422,199.75999450683594,87.30000305175781,125.3499984741211,15.548076629638672,58.810001373291016,73.58000183105469,115.0,74.97000122070312,102.4000015258789,95.97000122070312,72.2300033569336
2018-02-01,167.77999877929688,94.26000213623047,1167.699951171875,193.08999633789062,47.650001525878906,41.70000076293945,51.630001068115234,240.5,162.39999389648438,199.3800048828125,89.06999969482422,125.56999969482422,15.40384578704834,59.349998474121094,75.51000213623047,116.5199966430664,76.0999984741211,100.86000061035156,94.69000244140625,72.58000183105469
2018-02-02,160.5,91.77999877929688,1111.9000244140625,190.27999877929688,46.150001525878906,40.93000030517578,50.130001068115234,233.52000427246094,159.02999877929688,195.63999938964844,84.52999877929688,118.58000183105469,15.038461685180664,57.720001220703125,73.69000244140625,112.83000183105469,73.58000183105469,97.01000213623047,93.19000244140625,70.56999969482422
2018-02-05,156.49000549316406,88.0,1055.800048828125,181.25999450683594,44.52000045776367,38.779998779296875,48.09000015258789,213.6999969482422,152.52999877929688,190.27000427246094,79.72000122070312,112.62000274658203,14.336538314819336,55.939998626708984,71.3499984741211,109.55999755859375,70.91000366210938,95.20999908447266,89.7699966430664,68.44000244140625
2018-02-06,163.02999877929688,91.33000183105469,1080.5999755859375,185.30999755859375,44.90999984741211,40.16999816894531,49.400001525878906,225.5800018310547,155.33999633789062,194.47000122070312,78.3499984741211,117.18000030517578,14.682692527770996,55.939998626708984,71.04000091552734,108.2699966430664,71.22000122070312,96.87999725341797,90.45999908447266,69.25
2018-02-07,159.5399932861328,89.61000061035156,1048.5799560546875,180.17999267578125,45.20000076293945,40.34000015258789,48.869998931884766,228.8000030517578,153.85000610351562,192.33999633789062,76.94000244140625,115.29000091552734,14.663461685180664,55.630001068115234,69.75,105.77999877929688,69.87000274658203,95.61000061035156,89.83999633789062,68.95999908447266
2018-02-08,155.14999389648438,85.01000213623047,1001.52001953125,171.5800018310547,42.75,38.77000045776367,46.84000015258789,217.52000427246094,147.58999633789062,185.16000366210938,76.06999969482422,112.30000305175781,13.894230842590332,53.2400016784668,67.4000015258789,101.04000091552734,68.47000122070312,92.44000244140625,86.7699966430664,66.4000015258789
2018-02-09,156.41000366210938,88.18000030517578,1037.780029296875,176.11000061035156,43.95000076293945,39.529998779296875,47.72999954223633,232.0800018310547,149.50999450683594,187.99000549316406,75.77999877929688,113.5,14.365385055541992,52.02000045776367,65.19000244140625,100.06999969482422,68.18000030517578,92.5999984741211,88.22000122070312,69.06999969482422
2018-02-12,162.7100067138672,89.12999725341797,1051.93994140625,176.41000366210938,44.83000183105469,40.599998474121094,48.150001525878906,228.02999877929688,151.39999389648438,192.14999389648438,76.41999816894531,113.9800033569336,14.25,53.40999984741211,66.83999633789062,103.13999938964844,69.87000274658203,93.58999633789062,88.83999633789062,70.30999755859375
2018-02-13,164.33999633789062,89.83000183105469,1052.0999755859375,173.14999389648438,44.459999084472656,41.22999954223633,48.4900016784668,232.6300048828125,150.75,193.47999572753906,76.30000305175781,113.29000091552734,14.105769157409668,53.31999969482422,65.91999816894531,102.47000122070312,69.72000122070312,93.76000213623047,89.4800033569336,70.37999725341797
2018-02-14,167.3699951171875,90.80999755859375,1069.699951171875,179.52000427246094,45.380001068115234,42.09000015258789,49.45000076293945,241.4199981689453,154.75999450683594,197.1300048828125,76.45999908447266,113.62999725341797,14.326923370361328,55.5099983215332,65.87000274658203,106.76000213623047,69.8499984741211,93.33000183105469,92.62999725341797,71.30999755859375
2018-02-15,172.99000549316406,92.66000366210938,1089.52001953125,179.9600067138672,45.91999816894531,44.08000183105469,50.63999938964844,246.5,156.00999450683594,202.97000122070312,76.20999908447266,112.52999877929688,14.27884578704834,54.540000915527344,66.20999908447266,107.69000244140625,69.43000030517578,92.7699966430664,93.0,71.5
2018-02-16,172.42999267578125,92.0,1094.800048828125,177.36000061035156,45.560001373291016,44.33000183105469,50.709999084472656,243.83999633789062,156.17999267578125,201.55999755859375,76.54000091552734,112.13999938964844,14.47115421295166,54.650001525878906,66.27999877929688,107.63999938964844,68.16000366210938,91.98999786376953,93.2699966430664,72.98999786376953
2018-02-20,171.85000610351562,92.72000122070312,1102.4599609375,176.00999450683594,46.31999969482422,44.060001373291016,49.88999938964844,249.0800018310547,155.16000366210938,202.97999572753906,75.75,110.9800033569336,14.173076629638672,54.84000015258789,65.61000061035156,107.95999908447266,67.98999786376953,90.98999786376953,91.58000183105469,71.06999969482422
2018-02-21,171.07000732421875,91.48999786376953,1111.3399658203125,177.91000366210938,45.939998626708984,43.310001373291016,49.43000030517578,241.50999450683594,153.9600067138672,202.08999633789062,74.88999938964844,109.05999755859375,13.932692527770996,53.75,64.4000015258789,105.80999755859375,67.20999908447266,89.58000183105469,90.83000183105469,71.80999755859375
2018-02-22,172.5,91.7300033569336,1106.6300048828125,178.99000549316406,45.79999923706055,42.939998626708984,49.59000015258789,242.14999389648438,153.17999267578125,202.61000061035156,75.86000061035156,109.88999938964844,14.057692527770996,54.90999984741211,64.95999908447266,107.08999633789062,67.91999816894531,90.12999725341797,92.05000305175781,72.08999633789062
2018-02-23,175.5,94.05999755859375,1126.7900390625,183.2899932861328,47.72999954223633,44.0,50.5,245.92999267578125,155.52000427246094,209.74000549316406,77.52999877929688,112.58999633789062,13.932692527770996,57.04999923706055,66.5,108.83000183105469,68.31999969482422,91.83000183105469,92.45999908447266,72.19000244140625
2018-02-26,178.97000122070312,95.41999816894531,1143.75,184.92999267578125,49.11000061035156,45.36000061035156,51.16999816894531,246.5800018310547,158.5800018310547,212.14999389648438,78.83999633789062,114.5999984741211,14.086538314819336,56.59000015258789,66.7300033569336,109.48999786376953,67.2699966430664,92.5199966430664,93.30999755859375,73.52999877929688
2018-02-27,178.38999938964844,94.19999694824219,1118.2900390625,181.4600067138672,49.90999984741211,45.040000915527344,50.72999954223633,246.05999755859375,156.5500030517578,208.82000732421875,77.5,113.61000061035156,13.942307472229004,55.83000183105469,66.91000366210938,106.94000244140625,66.75,92.12000274658203,92.7699966430664,73.08999633789062
2018-02-28,178.1199951171875,93.7699966430664,1104.72998046875,178.32000732421875,49.290000915527344,44.779998779296875,50.66999816894531,242.0,155.8300018310547,209.1300048828125,75.73999786376953,111.91999816894531,13.567307472229004,54.310001373291016,65.63999938964844,101.41999816894531,65.5999984741211,90.37000274658203,90.41999816894531,71.05999755859375
2018-03-01,175.0,92.8499984741211,1069.52001953125,175.94000244140625,47.84000015258789,43.79999923706055,49.709999084472656,232.2100067138672,153.80999755859375,206.02999877929688,75.19999694824219,112.04000091552734,13.480769157409668,53.880001068115234,65.22000122070312,101.18000030517578,65.62999725341797,90.87000274658203,90.81999969482422,69.58000183105469
2018-03-02,176.2100067138672,93.05000305175781,1078.9200439453125,176.6199951171875,48.97999954223633,44.060001373291016,50.31999969482422,236.5399932861328,154.49000549316406,209.7899932861328,75.55000305175781,111.63999938964844,13.576923370361328,54.060001373291016,65.47000122070312,101.44999694824219,65.63999938964844,91.37000274658203,92.19999694824219,69.36000061035156
2018-03-05,176.82000732421875,93.63999938964844,1090.9300537109375,180.39999389648438,49.75,44.52000045776367,51.290000915527344,235.64999389648438,156.9499969482422,211.16000366210938,76.2699966430664,113.1500015258789,13.865385055541992,53.9900016784668,66.16000366210938,101.80999755859375,65.91999816894531,93.05999755859375,91.55999755859375,70.1500015258789
2018-03-06,176.6699981689453,93.31999969482422,1095.06005859375,179.77999877929688,50.709999084472656,44.290000915527344,51.5,242.16000366210938,155.72000122070312,212.00999450683594,76.18000030517578,113.6500015258789,14.076923370361328,54.060001373291016,66.62999725341797,101.01000213623047,65.66000366210938,93.93000030517578,91.72000122070312,70.47000122070312
2018-03-07,175.02999877929688,93.86000061035156,1109.6400146484375,183.7100067138672,51.31999969482422,44.20000076293945,51.720001220703125,241.83999633789062,158.32000732421875,216.86000061035156,74.26000213623047,113.83999633789062,13.951923370361328,54.06999969482422,66.2300033569336,100.87000274658203,65.19000244140625,94.22000122070312,92.04000091552734,69.58999633789062
2018-03-08,176.94000244140625,94.43000030517578,1126.0,182.33999633789062,50.7400016784668,44.34000015258789,52.130001068115234,241.17999267578125,156.2100067138672,216.39999389648438,74.12000274658203,113.3499984741211,13.961538314819336,53.56999969482422,66.73999786376953,100.58999633789062,62.959999084472656,95.19000244140625,93.30999755859375,70.20999908447266
2018-03-09,179.97999572753906,96.54000091552734,1160.0400390625,185.22999572753906,52.189998626708984,45.369998931884766,52.970001220703125,245.3300018310547,159.30999755859375,221.11000061035156,74.55999755859375,117.22000122070312,14.365385055541992,55.060001373291016,68.77999877929688,102.80000305175781,63.66999816894531,95.91000366210938,94.31999969482422,72.2699966430664
2018-03-12,181.72000122070312,96.7699966430664,1164.5,184.75999450683594,51.52000045776367,45.54999923706055,52.900001525878906,249.75999450683594,160.25999450683594,220.94000244140625,75.23999786376953,116.79000091552734,14.519230842590332,54.7400016784668,68.08999633789062,100.6500015258789,63.88999938964844,94.98999786376953,92.69000244140625,71.41999816894531
2018-03-13,179.97000122070312,94.41000366210938,1138.1700439453125,181.8800048828125,51.779998779296875,45.15999984741211,52.58000183105469,247.7100067138672,159.32000732421875,219.75999450683594,74.52999877929688,116.45999908447266,13.875,53.959999084472656,67.13999938964844,100.05000305175781,64.19999694824219,94.55000305175781,93.48999786376953,71.2300033569336
2018-03-14,178.44000244140625,93.8499984741211,1149.489990234375,184.19000244140625,51.86000061035156,45.279998779296875,52.31999969482422,248.74000549316406,158.1199951171875,218.44000244140625,73.5999984741211,115.12999725341797,13.72115421295166,53.959999084472656,66.43000030517578,99.88999938964844,64.04000091552734,94.20999908447266,92.66000366210938,70.73999786376953
2018-03-15,178.64999389648438,94.18000030517578,1149.5799560546875,183.86000061035156,50.880001068115234,45.33000183105469,52.369998931884766,249.33999633789062,159.61000061035156,218.8699951171875,74.41999816894531,115.58000183105469,13.807692527770996,54.029998779296875,65.3499984741211,98.6500015258789,63.90999984741211,94.45999908447266,92.33000183105469,70.93000030517578
2018-03-16,178.02000427246094,94.5999984741211,1135.72998046875,185.08999633789062,51.16999816894531,45.0099983215332,52.27000045776367,250.47999572753906,160.25999450683594,225.5500030517578,75.12000274658203,115.4000015258789,13.759614944458008,54.93000030517578,66.0999984741211,100.44999694824219,64.44999694824219,95.79000091552734,93.79000091552734,72.37999725341797
2018-03-19,175.3000030517578,92.88999938964844,1099.8199462890625,172.55999755859375,50.83000183105469,44.27000045776367,51.95000076293945,241.0,157.35000610351562,222.17999267578125,74.1500015258789,113.88999938964844,13.52884578704834,53.56999969482422,64.69999694824219,98.47000122070312,63.650001525878906,94.4000015258789,92.94000244140625,70.7300033569336
2018-03-20,175.24000549316406,93.12999725341797,1097.7099609375,168.14999389648438,51.54999923706055,44.369998931884766,47.04999923706055,249.5800018310547,156.1999969482422,229.75,73.98999786376953,114.5,13.115385055541992,54.70000076293945,65.55999755859375,101.33000183105469,63.90999984741211,95.0999984741211,94.47000122070312,70.55000305175781
2018-03-21,171.27000427246094,92.4800033569336,1090.8800048828125,169.38999938964844,51.560001373291016,44.310001373291016,47.02000045776367,248.55999755859375,156.69000244140625,226.85000610351562,75.04000091552734,117.04000091552734,13.34615421295166,57.040000915527344,67.73999786376953,104.77999877929688,66.04000091552734,96.1500015258789,95.44999694824219,71.1500015258789
2018-03-22,168.85000610351562,89.79000091552734,1049.0799560546875,164.88999938964844,50.83000183105469,43.06999969482422,45.88999938964844,241.85000610351562,152.08999633789062,220.52000427246094,73.5,113.69999694824219,12.836538314819336,56.5,65.5199966430664,104.29000091552734,65.18000030517578,94.69999694824219,93.04000091552734,68.7699966430664
2018-03-23,164.94000244140625,87.18000030517578,1021.5700073242188,159.38999938964844,49.36000061035156,42.41999816894531,44.790000915527344,232.97000122070312,148.88999938964844,215.02000427246094,72.88999938964844,112.9800033569336,12.567307472229004,57.7400016784668,64.13999938964844,105.86000061035156,65.48999786376953,93.38999938964844,91.22000122070312,67.36000061035156
2018-03-26,172.77000427246094,93.77999877929688,1053.2099609375,160.05999755859375,52.47999954223633,44.060001373291016,46.47999954223633,244.47999572753906,153.3699951171875,228.91000366210938,74.0,115.3499984741211,12.394230842590332,59.08000183105469,64.45999908447266,107.56999969482422,67.19999694824219,96.0,94.25,69.51000213623047
2018-03-27,168.33999633789062,89.47000122070312,1005.0999755859375,152.22000122070312,51.189998626708984,42.68000030517578,45.380001068115234,225.52000427246094,151.91000366210938,213.8000030517578,73.69999694824219,114.66000366210938,12.923076629638672,59.13999938964844,64.4800033569336,106.33000183105469,65.81999969482422,95.70999908447266,92.2699966430664,67.91999816894531
2018-03-28,166.47999572753906,89.38999938964844,1004.5599975585938,153.02999877929688,49.599998474121094,41.65999984741211,44.97999954223633,221.35000610351562,152.52000427246094,212.5399932861328,72.80999755859375,112.0999984741211,13.15384578704834,58.72999954223633,63.209999084472656,103.81999969482422,63.150001525878906,94.33000183105469,90.27999877929688,67.30000305175781
2018-03-29,167.77999877929688,91.2699966430664,1031.7900390625,159.7899932861328,52.08000183105469,42.88999938964844,45.75,231.58999633789062,153.42999267578125,216.0800018310547,74.61000061035156,114.04000091552734,12.961538314819336,59.290000915527344,64.77999877929688,105.2699966430664,64.95999908447266,95.91999816894531,92.7699966430664,68.30000305175781
2018-04-02,166.67999267578125,88.5199966430664,1006.469970703125,155.38999938964844,48.91999816894531,41.0099983215332,45.0099983215332,221.0500030517578,150.07000732421875,212.27999877929688,73.22000122070312,112.23999786376953,12.615385055541992,58.09000015258789,63.47999954223633,102.93000030517578,64.66999816894531,94.94999694824219,91.55999755859375,66.27999877929688
2018-04-03,168.38999938964844,89.70999908447266,1013.4099731445312,156.11000061035156,49.75,41.380001068115234,44.88999938964844,225.35000610351562,149.85000610351562,215.92999267578125,75.0199966430664,114.83000183105469,12.625,60.029998779296875,64.79000091552734,105.06999969482422,66.62999725341797,96.18000030517578,92.69999694824219,67.8499984741211
2018-04-04,171.61000061035156,92.33000183105469,1025.1400146484375,155.10000610351562,49.9900016784668,41.20000076293945,45.5099983215332,226.24000549316406,154.1199951171875,225.0500030517578,74.87000274658203,114.4800033569336,12.769230842590332,59.560001373291016,64.80999755859375,104.16999816894531,66.62000274658203,95.98999786376953,93.3499984741211,68.12999725341797
2018-04-05,172.8000030517578,92.37999725341797,1027.81005859375,159.33999633789062,50.380001068115234,41.81999969482422,45.959999084472656,221.3800048828125,154.02999877929688,223.5399932861328,76.0199966430664,117.29000091552734,12.913461685180664,60.459999084472656,65.7699966430664,104.37999725341797,67.7699966430664,97.7699966430664,95.86000061035156,68.41000366210938
2018-04-06,168.3800048828125,90.2300033569336,1007.0399780273438,157.1999969482422,48.790000915527344,40.72999954223633,44.83000183105469,214.25,150.57000732421875,218.61000061035156,74.87000274658203,114.76000213623047,12.557692527770996,59.2599983215332,64.36000061035156,101.93000030517578,67.52999877929688,96.97000122070312,95.18000030517578,66.30999755859375
2018-04-09,170.0500030517578,90.7699966430664,1015.4500122070312,157.92999267578125,49.54999923706055,41.16999816894531,44.900001525878906,215.41000366210938,152.69000244140625,219.1699981689453,74.87000274658203,115.9800033569336,12.336538314819336,60.619998931884766,64.26000213623047,103.37999725341797,68.93000030517578,97.73999786376953,96.01000213623047,66.19000244140625
2018-04-10,173.25,92.87999725341797,1031.6400146484375,165.0399932861328,51.27000045776367,42.5099983215332,45.81999969482422,227.91000366210938,155.38999938964844,224.52999877929688,77.06999969482422,118.8499984741211,12.548076629638672,62.34000015258789,66.70999908447266,107.66000366210938,70.51000213623047,100.25,98.88999938964844,67.55999755859375
2018-04-11,172.44000244140625,91.86000061035156,1019.969970703125,166.32000732421875,51.099998474121094,42.43000030517578,45.61000061035156,226.24000549316406,155.36000061035156,223.6300048828125,77.43000030517578,119.25,12.47115421295166,63.22999954223633,67.55000305175781,109.4000015258789,71.68000030517578,102.55000305175781,100.30999755859375,67.08000183105469
2018-04-12,174.13999938964844,93.58000183105469,1032.510009765625,163.8699951171875,52.720001220703125,43.34000015258789,45.880001068115234,234.60000610351562,158.07000732421875,226.9600067138672,77.22000122070312,119.2300033569336,12.673076629638672,63.2400016784668,67.55999755859375,109.9800033569336,71.77999877929688,102.62999725341797,100.52999877929688,68.19999694824219
2018-04-13,174.72999572753906,93.08000183105469,1029.27001953125,164.52000427246094,51.86000061035156,43.0,46.08000183105469,231.5,156.7100067138672,224.05999755859375,77.83999633789062,119.91999816894531,12.97115421295166,64.9000015258789,67.94999694824219,111.0199966430664,73.62999725341797,103.73999786376953,101.83000183105469,68.41999816894531
2018-04-16,175.82000732421875,94.16999816894531,1037.97998046875,164.8300018310547,52.400001525878906,43.29999923706055,46.04999923706055,231.49000549316406,157.88999938964844,226.52000427246094,78.54000091552734,120.69999694824219,12.817307472229004,65.7300033569336,68.5199966430664,111.0199966430664,74.91000366210938,106.81999969482422,105.48999786376953,68.80999755859375
2018-04-17,178.24000549316406,96.06999969482422,1074.1600341796875,168.66000366210938,53.540000915527344,44.59000015258789,46.65999984741211,237.5399932861328,160.91000366210938,231.16000366210938,78.33000183105469,121.45999908447266,13.259614944458008,66.51000213623047,68.66000366210938,111.1500015258789,75.22000122070312,107.86000061035156,106.69000244140625,69.38999938964844
2018-04-18,177.83999633789062,96.44000244140625,1072.0799560546875,166.36000061035156,53.61000061035156,44.630001068115234,47.08000183105469,236.3699951171875,148.7899932861328,231.10000610351562,79.22000122070312,123.81999969482422,13.134614944458008,66.41999816894531,70.33999633789062,112.8499984741211,75.91999816894531,108.88999938964844,107.54000091552734,70.62000274658203
2018-04-19,172.8000030517578,96.11000061035156,1087.699951171875,168.10000610351562,52.220001220703125,44.560001373291016,46.81999969482422,229.0399932861328,147.6999969482422,227.6199951171875,79.41999816894531,123.70999908447266,13.451923370361328,66.30999755859375,70.27999877929688,114.04000091552734,75.98999786376953,110.63999938964844,108.19999694824219,70.66999816894531
2018-04-20,165.72000122070312,95.0,1072.9599609375,166.27999877929688,51.529998779296875,44.09000015258789,46.22999954223633,228.7100067138672,144.89999389648438,225.24000549316406,79.0,122.30999755859375,13.980769157409668,65.79000091552734,69.2300033569336,113.97000122070312,76.47000122070312,110.98999786376953,108.55000305175781,70.19999694824219
2018-04-23,165.24000549316406,95.3499984741211,1067.449951171875,165.83999633789062,51.099998474121094,44.25,45.79999923706055,223.8800048828125,145.86000061035156,225.3000030517578,79.56999969482422,123.58000183105469,13.961538314819336,65.4800033569336,68.91000366210938,114.83999633789062,77.23999786376953,111.44999694824219,109.26000213623047,69.9000015258789
2018-04-24,162.94000244140625,93.12000274658203,1019.97998046875,159.69000244140625,51.45000076293945,43.7400016784668,45.529998779296875,221.1999969482422,145.55999755859375,217.88999938964844,78.3499984741211,122.54000091552734,14.115385055541992,65.30999755859375,68.27999877929688,114.58999633789062,77.33999633789062,109.2300033569336,108.29000091552734,68.30000305175781
2018-04-25,163.64999389648438,92.30999755859375,1021.1799926757812,159.69000244140625,51.380001068115234,43.709999084472656,45.75,216.66000366210938,145.94000244140625,217.32000732421875,79.5,122.72000122070312,13.509614944458008,65.05999755859375,69.0999984741211,115.4000015258789,77.36000061035156,109.79000091552734,108.68000030517578,68.70999908447266
2018-04-26,164.22000122070312,94.26000213623047,1040.0400390625,174.16000366210938,53.04999923706055,44.209999084472656,45.959999084472656,225.22000122070312,146.72000122070312,221.91000366210938,80.86000061035156,124.22000122070312,13.826923370361328,66.97000122070312,69.47000122070312,117.62000274658203,77.5999984741211,112.5199966430664,111.54000091552734,67.48999786376953
2018-04-27,162.32000732421875,95.81999969482422,1030.050048828125,173.58999633789062,52.72999954223633,44.709999084472656,45.529998779296875,226.3300018310547,146.47999572753906,221.89999389648438,77.79000091552734,126.62000274658203,13.826923370361328,64.94999694824219,69.08000183105469,116.79000091552734,77.04000091552734,111.33999633789062,109.77999877929688,67.81999969482422
2018-04-30,165.25999450683594,93.5199966430664,1017.3300170898438,172.0,51.619998931884766,44.290000915527344,45.66999816894531,224.89999389648438,144.9600067138672,221.60000610351562,77.75,125.11000061035156,13.52884578704834,65.5,68.55999755859375,118.16999816894531,77.26000213623047,111.30999755859375,110.93000030517578,66.41000366210938
2018-05-01,169.10000610351562,95.0,1037.31005859375,173.86000061035156,53.33000183105469,44.83000183105469,45.95000076293945,227.13999938964844,145.0,224.0800018310547,76.94999694824219,124.86000061035156,13.509614944458008,65.70999908447266,68.4000015258789,117.55999755859375,76.58000183105469,111.8499984741211,110.72000122070312,68.9800033569336
