Date,BA,HON,LMT,TMO,CAT,DHR,GD,NOC,ILMN,DE,JNJ,PFE,UNH,MRK,ABBV,AMGN,ABT,LLY,MMM,BMY
2018-01-24,334.69000244140625,153.32313537597656,330.489990234375,215.32000732421875,168.33999633789062,101.37999725341797,219.27000427246094,313.4599914550781,242.49000549316406,169.60000610351562,142.07000732421875,35.0379524230957,244.85000610351562,58.377864837646484,105.51000213623047,190.6300048828125,61.720001220703125,84.30000305175781,247.69000244140625,63.7599983215332
2018-01-25,343.1099853515625,155.1154327392578,334.7200012207031,217.8800048828125,169.3699951171875,102.69999694824219,226.52999877929688,325.0,243.38999938964844,169.1300048828125,144.39999389648438,35.32258224487305,245.17999267578125,58.492366790771484,108.30000305175781,190.0800018310547,63.220001220703125,85.01000213623047,252.36000061035156,63.52000045776367
2018-01-26,343.2200012207031,158.13455200195312,344.8999938964844,219.77999877929688,167.05999755859375,103.80000305175781,226.24000549316406,335.55999755859375,244.8300018310547,171.49000549316406,145.3300018310547,37.01138687133789,248.47000122070312,59.1984748840332,123.20999908447266,196.00999450683594,63.41999816894531,87.08000183105469,258.6300048828125,64.25
2018-01-29,340.82000732421875,154.76080322265625,351.4200134277344,218.80999755859375,162.5800018310547,103.69000244140625,225.5,338.3399963378906,241.77999877929688,169.17999267578125,143.67999267578125,37.0208740234375,247.41000366210938,58.8072509765625,122.30999755859375,198.0,63.310001373291016,87.5999984741211,256.010009765625,64.43000030517578
2018-01-30,337.7099914550781,152.36468505859375,350.3900146484375,214.6199951171875,163.75999450683594,101.5999984741211,224.27999877929688,339.4599914550781,241.17999267578125,168.50999450683594,142.42999267578125,35.86337661743164,236.64999389648438,57.872135162353516,115.87999725341797,191.27000427246094,62.439998626708984,86.08999633789062,251.5399932861328,63.959999084472656
2018-01-31,354.3699951171875,153.0355987548828,354.8500061035156,224.11000061035156,162.77999877929688,101.27999877929688,222.47999572753906,340.5299987792969,232.63999938964844,166.4199981689453,138.19000244140625,35.14231491088867,236.77999877929688,56.536258697509766,112.22000122070312,186.0500030517578,62.15999984741211,81.44999694824219,250.5,62.599998474121094
2018-02-01,356.94000244140625,153.0164337158203,357.3800048828125,222.36000061035156,162.24000549316406,101.86000061035156,225.2100067138672,342.8599853515625,230.2899932861328,167.85000610351562,140.02000427246094,34.94307327270508,235.22000122070312,57.11832046508789,116.33999633789062,185.55999755859375,62.18000030517578,82.41000366210938,247.94000244140625,62.79999923706055
2018-02-02,348.9100036621094,150.14108276367188,352.6600036621094,217.69000244140625,157.49000549316406,102.18000030517578,221.72000122070312,336.7900085449219,220.17999267578125,164.9600067138672,137.67999267578125,34.734344482421875,231.8800048828125,55.877864837646484,115.16999816894531,187.00999450683594,61.689998626708984,81.18000030517578,245.1699981689453,63.47999954223633
2018-02-05,328.8800048828125,143.93032836914062,336.4599914550781,208.30999755859375,151.0800018310547,96.69999694824219,211.22000122070312,322.3699951171875,213.0,157.02000427246094,130.38999938964844,32.89373779296875,220.02000427246094,53.816795349121094,109.51000213623047,174.75,58.72999954223633,77.48999786376953,231.44000244140625,60.959999084472656
2018-02-06,340.9100036621094,145.10922241210938,337.5899963378906,209.47999572753906,156.41000366210938,97.05000305175781,212.4600067138672,327.5,220.8000030517578,161.8800048828125,131.8300018310547,33.47248458862305,225.17999267578125,52.91984558105469,111.19999694824219,176.64999389648438,58.86000061035156,77.98999786376953,233.6300048828125,60.900001525878906
2018-02-07,348.1199951171875,144.90794372558594,345.42999267578125,207.5500030517578,154.33999633789062,95.25,214.9499969482422,337.6600036621094,221.1999969482422,161.44000244140625,131.4199981689453,33.1878547668457,225.82000732421875,53.32061004638672,113.62000274658203,177.47000122070312,58.66999816894531,76.72000122070312,233.19000244140625,62.630001068115234
2018-02-08,329.6600036621094,139.95277404785156,334.29998779296875,198.72999572753906,145.99000549316406,92.16000366210938,206.0500030517578,324.010009765625,209.5399932861328,153.66000366210938,126.36000061035156,31.907020568847656,216.4600067138672,52.22328186035156,108.4800033569336,173.1199951171875,56.27000045776367,74.20999908447266,222.88999938964844,62.689998626708984
2018-02-09,332.8299865722656,141.75465393066406,341.4200134277344,200.17999267578125,149.2100067138672,94.45999908447266,212.10000610351562,332.69000244140625,217.19000244140625,154.92999267578125,129.52999877929688,32.40986633300781,220.9600067138672,52.356868743896484,111.30000305175781,173.4600067138672,57.16999816894531,76.2300033569336,225.2100067138672,62.70000076293945
2018-02-12,343.79998779296875,143.25941467285156,345.80999755859375,204.50999450683594,152.2899932861328,95.41000366210938,209.52999877929688,337.44000244140625,221.02999877929688,159.2100067138672,130.27000427246094,32.88425064086914,225.69000244140625,52.89122009277344,111.93000030517578,174.8699951171875,57.40999984741211,76.25,229.19000244140625,63.15999984741211
2018-02-13,343.1600036621094,142.32972717285156,350.2300109863281,203.5,153.97000122070312,94.9800033569336,211.80999755859375,343.3599853515625,220.44000244140625,161.3000030517578,129.9600067138672,33.149906158447266,226.63999938964844,52.385494232177734,111.86000061035156,175.94000244140625,57.63999938964844,76.20999908447266,231.36000061035156,63.869998931884766
2018-02-14,344.8500061035156,144.13160705566406,354.6600036621094,208.30999755859375,158.05999755859375,96.0999984741211,218.25,349.6199951171875,223.11000061035156,163.27999877929688,129.6699981689453,33.3870964050293,228.77999877929688,52.385494232177734,113.08000183105469,179.52000427246094,58.279998779296875,77.02999877929688,232.0,65.3499984741211
2018-02-15,356.4599914550781,147.0452880859375,361.0,210.72000122070312,159.97999572753906,97.47000122070312,225.39999389648438,356.9100036621094,229.1300048828125,166.80999755859375,131.22999572753906,33.880455017089844,226.02000427246094,53.42557144165039,114.9000015258789,183.60000610351562,59.5,78.0199966430664,234.8699951171875,68.9800033569336
2018-02-16,355.0400085449219,147.62994384765625,360.5299987792969,210.61000061035156,156.2899932861328,97.54000091552734,224.19000244140625,356.0,229.1999969482422,169.44000244140625,133.14999389648438,34.402278900146484,229.3699951171875,53.711830139160156,118.5999984741211,183.5500030517578,60.16999816894531,78.97000122070312,236.6699981689453,68.95999908447266
2018-02-20,353.3500061035156,147.92706298828125,358.69000244140625,207.83999633789062,155.55999755859375,96.8499984741211,221.8300018310547,350.3599853515625,226.57000732421875,164.77000427246094,130.8699951171875,34.16508483886719,226.66000366210938,52.461830139160156,117.9800033569336,182.97999572753906,59.119998931884766,77.55000305175781,235.07000732421875,67.3499984741211
2018-02-21,352.3699951171875,147.64910888671875,357.05999755859375,209.7899932861328,155.22999572753906,97.3499984741211,220.75,350.82000732421875,227.91000366210938,162.08999633789062,129.91000366210938,33.927894592285156,225.1300048828125,52.0515251159668,117.91000366210938,182.42999267578125,58.9900016784668,77.55000305175781,232.17999267578125,66.52999877929688
2018-02-22,355.9200134277344,146.9398651123047,355.4100036621094,209.1300048828125,158.86000061035156,97.36000061035156,220.13999938964844,348.6300048828125,226.74000549316406,164.16000366210938,129.91000366210938,33.90891647338867,227.08999633789062,52.07061004638672,117.55999755859375,182.4499969482422,58.9900016784668,77.19000244140625,236.0,65.94000244140625
2018-02-23,356.6600036621094,148.67465209960938,358.69000244140625,211.7100067138672,162.41000366210938,99.33000183105469,221.0,351.510009765625,233.83999633789062,166.24000549316406,132.02000427246094,34.402278900146484,230.16000366210938,52.356868743896484,118.75,186.6699981689453,59.709999084472656,78.75,237.02000427246094,67.94999694824219
2018-02-26,363.4800109863281,149.997314453125,358.70001220703125,214.07000732421875,163.69000244140625,100.83000183105469,226.77999877929688,355.0899963378906,233.42999267578125,167.4600067138672,132.07000732421875,35.189754486083984,234.05999755859375,53.492366790771484,121.54000091552734,188.5,60.529998779296875,80.18000030517578,244.13999938964844,68.62999725341797
2018-02-27,364.6400146484375,147.52452087402344,358.1700134277344,210.67999267578125,161.25999450683594,99.56999969482422,223.88999938964844,353.6600036621094,229.72999572753906,163.5800018310547,131.6699981689453,34.91461181640625,232.52000427246094,52.213741302490234,118.26000213623047,185.7899932861328,60.54999923706055,78.69999694824219,240.77999877929688,67.83999633789062
2018-02-28,362.2099914550781,144.83126831054688,352.44000244140625,208.5800018310547,154.6300048828125,97.77999877929688,222.4499969482422,350.0400085449219,228.02000427246094,160.8699951171875,129.8800048828125,34.44971466064453,226.16000366210938,51.73664093017578,115.83000183105469,183.77000427246094,60.33000183105469,77.0199966430664,235.50999450683594,66.19999694824219
2018-03-01,349.69000244140625,141.09332275390625,339.69000244140625,205.2100067138672,150.22999572753906,95.98999786376953,219.14999389648438,339.5400085449219,224.5399932861328,156.80999755859375,127.27999877929688,33.8045539855957,224.4499969482422,51.24045944213867,113.83999633789062,183.2899932861328,58.790000915527344,76.5,231.33999633789062,65.69000244140625
2018-03-02,344.6700134277344,141.98468017578125,341.7200012207031,206.44000244140625,146.3800048828125,96.22000122070312,223.33999633789062,343.04998779296875,229.19000244140625,153.30999755859375,128.82000732421875,34.108158111572266,225.19000244140625,51.8702278137207,115.04000091552734,185.0800018310547,59.459999084472656,77.2300033569336,230.3699951171875,66.16999816894531
2018-03-05,352.75,142.3393096923828,342.3599853515625,206.75999450683594,151.1199951171875,97.58000183105469,224.63999938964844,344.7900085449219,230.8800048828125,157.5399932861328,129.7899932861328,34.26945114135742,228.3800048828125,51.90839767456055,115.66000366210938,190.1300048828125,60.369998931884766,77.69999694824219,232.80999755859375,66.81999969482422
2018-03-06,348.9200134277344,143.12522888183594,339.5,210.1199951171875,153.75,97.75,224.80999755859375,341.8699951171875,235.75999450683594,158.50999450683594,128.22000122070312,34.041744232177734,226.17999267578125,51.8129768371582,114.55999755859375,190.35000610351562,60.880001068115234,77.19000244140625,233.66000366210938,65.47000122070312
2018-03-07,347.0400085449219,144.1603546142578,342.20001220703125,212.16000366210938,151.50999450683594,100.81999969482422,226.27999877929688,346.82000732421875,241.1999969482422,157.89999389648438,129.0399932861328,34.08918380737305,227.27000427246094,51.975189208984375,114.72000122070312,187.52999877929688,61.290000915527344,77.44000244140625,235.57000732421875,66.0999984741211
2018-03-08,348.7300109863281,144.9462890625,341.7799987792969,211.6999969482422,153.58999633789062,101.61000061035156,226.64999389648438,346.3599853515625,243.52000427246094,161.05999755859375,132.05999755859375,34.629981994628906,224.72999572753906,52.25190734863281,117.01000213623047,187.16000366210938,61.869998931884766,78.88999938964844,236.33999633789062,66.75
2018-03-09,354.5199890136719,147.80245971679688,340.489990234375,217.88999938964844,158.25,103.73999786376953,229.9499969482422,349.6400146484375,250.1199951171875,167.92999267578125,133.8000030517578,34.886146545410156,225.42999267578125,52.614505767822266,119.29000091552734,191.10000610351562,63.599998474121094,79.61000061035156,241.35000610351562,67.91999816894531
2018-03-12,344.19000244140625,145.9047393798828,333.1000061035156,217.49000549316406,154.5,103.4000015258789,224.63999938964844,344.7200012207031,253.1699981689453,164.02999877929688,132.6300048828125,34.734344482421875,222.77000427246094,52.82442855834961,118.30000305175781,189.3000030517578,63.619998931884766,79.04000091552734,239.8000030517578,67.44999694824219
2018-03-13,338.6700134277344,145.20506286621094,333.4599914550781,215.1199951171875,153.69000244140625,102.80000305175781,223.35000610351562,344.3299865722656,253.5399932861328,161.32000732421875,134.35000610351562,34.86717224121094,226.94000244140625,52.83396911621094,119.75,189.75,63.20000076293945,79.1500015258789,237.57000732421875,66.68000030517578
2018-03-14,330.260009765625,144.16995239257812,331.67999267578125,213.4600067138672,152.5399932861328,102.18000030517578,221.69000244140625,340.1000061035156,251.7899932861328,160.2100067138672,132.32000732421875,34.487667083740234,225.3800048828125,52.290077209472656,118.94000244140625,190.57000732421875,62.86000061035156,78.48999786376953,234.2899932861328,66.62999725341797
2018-03-15,329.9800109863281,144.79293823242188,333.2300109863281,212.4499969482422,154.57000732421875,102.22000122070312,222.60000610351562,340.82000732421875,251.61000061035156,159.60000610351562,133.05999755859375,34.70588302612305,229.47999572753906,52.71946716308594,114.93000030517578,189.75,62.59000015258789,78.75,235.8699951171875,66.25
2018-03-16,330.4700012207031,145.4734344482422,331.3999938964844,210.44000244140625,156.4600067138672,101.93000030517578,222.74000549316406,338.6300048828125,253.91000366210938,163.8800048828125,133.67999267578125,34.89563751220703,227.86000061035156,53.1202278137207,113.70999908447266,188.24000549316406,63.18000030517578,80.48999786376953,237.22000122070312,66.5999984741211
2018-03-19,331.760009765625,143.95909118652344,335.25,211.72000122070312,152.14999389648438,100.30999755859375,223.89999389648438,344.92999267578125,248.72999572753906,159.52999877929688,130.24000549316406,34.468692779541016,225.0500030517578,52.127864837646484,112.02999877929688,182.5500030517578,62.2599983215332,78.7300033569336,231.55999755859375,66.06999969482422
2018-03-20,337.6300048828125,144.22744750976562,335.6000061035156,214.72000122070312,154.05999755859375,100.55999755859375,225.3800048828125,347.5799865722656,252.64999389648438,159.99000549316406,131.2100067138672,34.468692779541016,226.77999877929688,52.13740539550781,112.6500015258789,182.02999877929688,62.650001525878906,78.37000274658203,232.4499969482422,66.43000030517578
2018-03-21,337.1000061035156,145.07089233398438,335.4700012207031,212.9600067138672,155.8000030517578,99.80999755859375,223.75,347.2200012207031,246.83999633789062,158.0500030517578,131.19000244140625,34.411766052246094,222.82000732421875,52.185115814208984,112.44999694824219,181.58999633789062,62.41999816894531,78.23999786376953,234.13999938964844,66.0999984741211
2018-03-22,319.6099853515625,140.77703857421875,327.1499938964844,207.3300018310547,146.89999389648438,97.48999786376953,218.3699951171875,338.8299865722656,241.1199951171875,151.5800018310547,127.37999725341797,33.776092529296875,215.2100067138672,51.64122009277344,98.0999984741211,176.0800018310547,60.93000030517578,76.52999877929688,223.1699981689453,63.95000076293945
2018-03-23,321.0,137.3266143798828,336.30999755859375,204.64999389648438,144.2899932861328,95.94000244140625,218.80999755859375,345.7699890136719,235.36000061035156,148.0,125.0999984741211,32.72296142578125,212.5500030517578,50.963741302490234,97.45999908447266,169.42999267578125,59.5,74.76000213623047,215.36000061035156,62.060001373291016
2018-03-26,328.9700012207031,140.83453369140625,343.92999267578125,209.67999267578125,149.19000244140625,98.16000366210938,223.47000122070312,355.2300109863281,242.27999877929688,153.33999633789062,127.38999938964844,33.244781494140625,219.07000732421875,51.564884185791016,95.27999877929688,175.19000244140625,61.06999969482422,76.18000030517578,220.24000549316406,63.400001525878906
2018-03-27,321.1199951171875,138.3425750732422,338.8500061035156,206.6199951171875,146.99000549316406,97.25,221.07000732421875,349.2900085449219,237.3699951171875,152.16000366210938,127.20999908447266,33.2163200378418,217.9600067138672,51.288169860839844,92.01000213623047,171.14999389648438,60.279998779296875,75.66000366210938,215.8699951171875,62.40999984741211
2018-03-28,320.0199890136719,137.3074493408203,335.3299865722656,205.9199981689453,145.16000366210938,96.5199966430664,217.27999877929688,344.7099914550781,234.99000549316406,151.47999572753906,127.44999694824219,33.49146270751953,218.5,52.566795349121094,94.2699966430664,170.4600067138672,59.22999954223633,77.01000213623047,216.5399932861328,62.56999969482422
2018-03-29,327.8800048828125,138.50550842285156,337.92999267578125,206.4600067138672,147.3800048828125,97.91000366210938,220.89999389648438,349.1199951171875,236.4199981689453,155.32000732421875,128.14999389648438,33.67172622680664,214.0,51.975189208984375,94.6500015258789,170.47999572753906,59.91999816894531,77.37000274658203,219.52000427246094,63.25
2018-04-02,322.44000244140625,136.51193237304688,333.0,203.13999938964844,143.88999938964844,96.0999984741211,218.8800048828125,345.5199890136719,229.92999267578125,151.82000732421875,124.55999755859375,33.254268646240234,217.1999969482422,50.83015441894531,91.45999908447266,166.0500030517578,58.209999084472656,75.69999694824219,212.6199951171875,62.0
2018-04-03,330.82000732421875,138.26589965820312,334.7099914550781,206.67999267578125,145.05999755859375,98.2300033569336,220.32000732421875,346.0400085449219,229.94000244140625,153.0399932861328,128.35000610351562,33.851993560791016,224.5800018310547,51.61259460449219,90.58999633789062,168.22000122070312,59.0,77.54000091552734,216.3300018310547,62.77000045776367
2018-04-04,327.44000244140625,138.82179260253906,341.7900085449219,209.32000732421875,145.17999267578125,99.05999755859375,218.5399932861328,353.44000244140625,237.77000427246094,148.57000732421875,130.41000366210938,34.27893829345703,228.7899932861328,52.04198455810547,92.94000244140625,173.52000427246094,59.459999084472656,78.5999984741211,217.55999755859375,62.97999954223633
2018-04-05,336.3999938964844,140.3169708251953,346.6499938964844,211.86000061035156,148.1300048828125,99.22000122070312,221.22000122070312,360.0299987792969,236.3699951171875,151.33999633789062,130.7100067138672,33.89942932128906,229.07000732421875,52.03244400024414,92.20999908447266,172.0,59.86000061035156,78.62000274658203,218.6699981689453,62.310001373291016
2018-04-06,326.1199951171875,136.80905151367188,334.6600036621094,205.55999755859375,142.99000549316406,96.66000366210938,215.74000549316406,351.7200012207031,228.1699981689453,145.38999938964844,128.10000610351562,33.36812210083008,223.9600067138672,50.91603088378906,89.77999877929688,168.13999938964844,57.56999969482422,76.8499984741211,212.25,60.880001068115234
2018-04-09,322.4800109863281,136.8953094482422,335.9100036621094,209.5500030517578,143.0800018310547,97.5999984741211,214.9600067138672,347.5899963378906,230.17999267578125,142.9600067138672,129.47999572753906,33.64326477050781,222.72999572753906,53.58778762817383,90.4800033569336,169.6199951171875,58.220001220703125,77.33999633789062,212.80999755859375,60.47999954223633
2018-04-10,334.8299865722656,139.5789794921875,339.3599853515625,215.19000244140625,148.08999633789062,99.5199966430664,214.4499969482422,346.739990234375,238.9199981689453,148.00999450683594,130.25,34.108158111572266,226.7899932861328,53.902671813964844,93.62000274658203,173.1300048828125,59.13999938964844,79.22000122070312,216.97999572753906,61.209999084472656
2018-04-11,327.3599853515625,138.28506469726562,339.44000244140625,212.7899932861328,146.7899932861328,98.41999816894531,216.32000732421875,346.6499938964844,237.6699981689453,144.41000366210938,129.6300048828125,33.956356048583984,221.89999389648438,53.625953674316406,93.63999938964844,172.41000366210938,58.45000076293945,78.7300033569336,214.3300018310547,60.18000030517578
2018-04-12,337.4800109863281,140.38406372070312,342.8800048828125,213.3300018310547,150.13999938964844,99.0,218.22000122070312,352.04998779296875,242.08999633789062,150.25999450683594,130.42999267578125,34.45920181274414,224.24000549316406,54.14122009277344,92.12000274658203,171.02000427246094,58.83000183105469,79.29000091552734,216.4199981689453,58.84000015258789
2018-04-13,329.2799987792969,140.04861450195312,342.6000061035156,214.35000610351562,150.22999572753906,99.23999786376953,218.41000366210938,350.6000061035156,241.44000244140625,149.97999572753906,130.6199951171875,34.45920181274414,224.27999877929688,54.5515251159668,91.83000183105469,171.47999572753906,58.4900016784668,79.72000122070312,215.52000427246094,58.650001525878906
2018-04-16,331.7699890136719,140.65243530273438,345.70001220703125,215.91000366210938,152.13999938964844,100.41999816894531,218.39999389648438,351.75,245.19000244140625,148.97999572753906,131.75999450683594,34.658443450927734,230.32000732421875,55.963741302490234,92.5999984741211,171.3800048828125,59.27000045776367,80.12000274658203,217.6999969482422,54.08000183105469
2018-04-17,336.7200012207031,142.5214080810547,349.1400146484375,218.22999572753906,153.30999755859375,101.69000244140625,221.41000366210938,355.0400085449219,248.47999572753906,149.14999389648438,130.5399932861328,34.468692779541016,238.5500030517578,56.55534362792969,93.58999633789062,174.8800048828125,59.79999923706055,79.91999816894531,220.08999633789062,52.380001068115234
2018-04-18,341.0,143.16357421875,351.1499938964844,219.52999877929688,155.9499969482422,102.4000015258789,225.49000549316406,357.70001220703125,250.0,149.77000427246094,127.72000122070312,34.6204948425293,236.39999389648438,56.22137451171875,94.31999969482422,175.11000061035156,59.52000045776367,79.72000122070312,219.52000427246094,52.29999923706055
2018-04-19,340.6400146484375,141.97509765625,353.3800048828125,216.99000549316406,155.6999969482422,101.5,224.97999572753906,358.0199890136719,245.83999633789062,148.10000610351562,127.55000305175781,34.658443450927734,235.75999450683594,55.95419692993164,93.01000213623047,172.92999267578125,59.880001068115234,79.75,218.85000610351562,51.61000061035156
2018-04-20,338.6700134277344,144.31370544433594,351.989990234375,215.88999938964844,153.25,101.33999633789062,223.11000061035156,355.9200134277344,244.60000610351562,146.9600067138672,126.66000366210938,34.75332260131836,235.05999755859375,56.135494232177734,92.5999984741211,171.55999755859375,59.189998626708984,79.05999755859375,217.75,51.16999816894531
2018-04-23,338.8399963378906,142.44473266601562,358.6000061035156,216.35000610351562,153.99000549316406,101.19999694824219,225.9600067138672,356.1199951171875,245.85000610351562,146.0399932861328,126.83000183105469,34.91461181640625,234.33999633789062,57.49045944213867,93.16999816894531,174.66000366210938,58.84000015258789,80.19999694824219,215.8800048828125,50.900001525878906
2018-04-24,329.05999755859375,141.1029052734375,336.489990234375,213.1699981689453,144.44000244140625,100.0999984741211,222.02000427246094,341.5199890136719,238.5,138.11000061035156,126.19000244140625,35.16128921508789,234.22000122070312,57.33778762817383,91.36000061035156,171.94000244140625,58.310001373291016,80.08999633789062,201.1300048828125,51.58000183105469
2018-04-25,342.8599853515625,140.94955444335938,329.5,214.47000122070312,145.19000244140625,100.48999786376953,214.52999877929688,332.6199951171875,231.19000244140625,138.0,126.76000213623047,34.800758361816406,234.89999389648438,56.89885330200195,91.87000274658203,174.8300018310547,58.650001525878906,81.13999938964844,198.83999633789062,51.7599983215332
2018-04-26,342.7900085449219,140.7003631591797,330.3999938964844,213.83999633789062,146.30999755859375,101.77999877929688,211.75,333.9599914550781,242.6300048828125,136.3300018310547,128.00999450683594,34.9620475769043,237.02999877929688,56.68893051147461,97.44000244140625,175.3699951171875,59.5,82.55000305175781,197.08999633789062,52.040000915527344
2018-04-27,340.8800048828125,140.824951171875,322.0299987792969,212.83999633789062,144.72000122070312,101.63999938964844,203.7100067138672,321.8500061035156,244.4499969482422,137.55999755859375,128.27000427246094,35.10436248779297,240.17999267578125,56.74618148803711,98.7300033569336,177.4600067138672,59.560001373291016,82.7300033569336,196.1199951171875,52.27000045776367
2018-04-30,333.55999755859375,138.66844177246094,320.8399963378906,210.35000610351562,144.36000061035156,100.31999969482422,201.30999755859375,322.0400085449219,240.92999267578125,135.3300018310547,126.48999786376953,34.734344482421875,236.39999389648438,56.17366409301758,96.55000305175781,174.47999572753906,58.130001068115234,81.06999969482422,194.38999938964844,52.130001068115234
2018-05-01,329.5400085449219,138.50550842285156,308.4599914550781,210.72000122070312,144.4199981689453,100.88999938964844,197.3000030517578,307.2200012207031,242.99000549316406,135.3699951171875,126.01000213623047,33.58633804321289,236.85000610351562,55.32442855834961,102.06999969482422,169.27999877929688,58.81999969482422,79.06999969482422,195.02000427246094,52.689998626708984
